python2-importlib-metadata 1.6.1-1
python2-importlib_resources 1.0.2-2
python2-incremental 17.5.0-4
python2-iniconfig 1.0.0-4
python2-intervaltree 3.0.2-1
python2-ipaddress 1.0.23-2
python2-isort 4.3.21-1
python2-lazy-object-proxy 1.5.0-1
python2-lockfile 0.12.2-6
python2-lxml 4.5.2-1
python2-mako 1.1.2-3
python2-markdown 3.1.1-4
python2-markupsafe 1.1.1-4
python2-mccabe 0.6.1-5
python2-mechanize 1:0.4.5-1
python2-monotonic 1.5-4
python2-msgpack 0.6.2-3
python2-netifaces 0.10.9-3
python2-numpy 1.16.6-1
python2-ordered-set 3.1.1-2
python2-packaging 20.4-1
python2-paramiko 2.7.1-1
python2-pathlib 1.0.1-5
python2-pathlib2 2.3.5-1
python2-pep517 0.8.2-1
python2-pexpect 4.8.0-1
python2-pickleshare 0.7.5-3
python2-pillow 6.2.1-1
python2-pip 20.1.1-1
python2-pluggy 0.13.1-1
python2-ply 3.11-5
python2-progress 1.5-3
python2-prompt_toolkit1 1.0.15-2
python2-psutil 5.7.0-1
python2-ptyprocess 0.6.0-4
python2-pwntools 3.13.0beta0-4
python2-py 1.9.0-1
python2-pyasn1 0.4.8-2
python2-pyasn1-modules 0.2.8-1
python2-pychm 0.8.6-1
python2-pycparser 2.20-1
python2-pyelftools 0.25-1
python2-pygments 2.5.2-2
python2-pyhamcrest 1.9.0-5
python2-pylint 1.9.5-1
python2-pynacl 1.3.0-3
python2-pyopenssl 19.1.0-2
python2-pypandoc 1.5-1
python2-pyparsing 2.4.7-1
python2-pyqt5 5.15.0-3
python2-pyqtwebengine 5.15.0-2
python2-pyserial 3.4-4
python2-pysocks 1.7.1-1
python2-regex 2020.6.8-1
python2-requests 2.24.0-1
python2-resolvelib 0.4.0-1
python2-retrying 1.3.3-7
python2-scandir 1.10.0-3
python2-service-identity 18.1.0-4
python2-setuptools 2:44.1.1-1
python2-singledispatch 3.4.0.3-4
python2-sip-pyqt5 4.19.23-1
python2-six 1.15.0-1
python2-sortedcontainers 2.2.2-1
python2-soupsieve 1.9.6-1
python2-toml 0.10.1-1
python2-tornado 5.1.1-3
python2-tox 3.16.1-1
python2-traitlets 4.3.3-3
python2-twisted 20.3.0-1
python2-typing 3.7.4.1-1
python2-unicorn 1.0.1-6
python2-unrardll 0.1.4-2
python2-urllib3 1.25.9-1
python2-virtualenv 20.0.23-1
python2-wcwidth 0.2.5-1
python2-webencodings 0.5.1-4
python2-wheel 0.34.2-2
python2-wrapt 1.12.1-1
python2-zipp 1:1.1.1-1
python2-zope-event 4.4-3
python2-zope-interface 5.1.0-1
qalculate-gtk 3.11.0-1
qbs 1.16.0-1
qca 2.3.1-1
qemu 5.0.0-7
qhull 2020.1-1
qpdf 10.0.1-1
qrencode 4.0.2-2
qrupdate 1.1.2-4
qscintilla-qt5 2.11.5-1
qt5-3d 5.15.0-1
qt5-base 5.15.0-4
qt5-canvas3d 5.12.4-1
qt5-charts 5.15.0-1
qt5-connectivity 5.15.0-1
qt5-datavis3d 5.15.0-1
qt5-declarative 5.15.0-1
qt5-feedback 0.0.0.20150918-4
qt5-gamepad 5.15.0-1
qt5-graphicaleffects 5.15.0-1
qt5-gsettings 1.3.0-1
qt5-imageformats 5.15.0-1
qt5-location 5.15.0-1
qt5-multimedia 5.15.0-1
qt5-networkauth 5.15.0-1
qt5-purchasing 5.15.0-1
qt5-quickcontrols 5.15.0-1
qt5-quickcontrols2 5.15.0-1
qt5-remoteobjects 5.15.0-1
qt5-script 5.15.0-1
qt5-scxml 5.15.0-1
qt5-sensors 5.15.0-1
qt5-serialbus 5.15.0-1
qt5-serialport 5.15.0-1
qt5-speech 5.15.0-1
qt5-styleplugins 5.0.0.20170311-22
qt5-svg 5.15.0-1
qt5-systems 5.4.0.20181230-2
qt5-tools 5.15.0-2
qt5-translations 5.15.0-1
qt5-virtualkeyboard 5.15.0-1
qt5-wayland 5.15.0-1
qt5-webchannel 5.15.0-1
qt5-webengine 5.15.0-5
qt5-webglplugin 5.15.0-1
qt5-webkit 5.212.0alpha4-6
qt5-websockets 5.15.0-1
qt5-webview 5.15.0-1
qt5-x11extras 5.15.0-1
qt5-xcb-private-headers 5.15.0-4
qt5-xmlpatterns 5.15.0-1
qt5ct 1.0-1
qtcreator 4.12.4-1
qtpass 1.3.2-2
quazip 0.9.1-1
quickjs 2020.04.12-1
racket 7.7-1
radare2 4.4.0-1
radare2-cutter 1:1.10.3-2
raft 0.9.23-1
ranger 1.9.3-2
rapidjson 1.1.0-5
raptor 2.0.15-13
rasqal 1:0.9.33-3
razercfg 0.42-1
re2 1:20200706-1
readline 8.0.004-1
rebar 1:2.6.4-2
rebar3 3.12.0-1
rebol 2.7.8-4
recode 3.7.6-2
redis 6.0.5-1
redland 1:1.0.17-8
redshift 1.12-3
refind 0.12.0-6
refind-theme-regular-git r50.20abc87-1
reiserfsprogs 3.6.27-3
remmina 1:1.4.7-1
renameutils 0.12.0-7
repo 2.8-1
rest 0.8.1-3
retext 7.1.0-4
rhash 1.3.9-2
rhino 1.7.7.2-2
rice r20.3c2efcd-5
ripgrep 12.1.1-1
ripgrep-all 0.9.5-1
ristretto 0.10.0-3
rlwrap 0.43-4
rmlint 2.10.1-1
rmlint-shredder 2.10.1-1
ropgadget 6.3-1
rpmextract 1.0-9
rr 5.3.0-5
rsync 3.2.2-2
rtkit 0.13-1
rtmpdump 1:2.4.r96.fa8646d-6
rubberband 1.8.2-4
ruby 2.7.1-2
ruby-diff-lcs 1.3-4
ruby-docs 2.7.1-2
ruby-hpricot 0.8.6-9
ruby-irb 1.2.4-1
ruby-manpages 0.6.1-3
ruby-mustache 1.1.0-2
ruby-optimist 3.0.0-2
ruby-paint 2.1.0-2
ruby-rainbow 3.0.0-5
ruby-rake 13.0.1-2
ruby-rdiscount 2.2.0.1-5
ruby-rdoc 6.2.0-2
ruby-reline 0.1.4-1
ruby-ronn 0.7.3-9
ruby-rspec 3.8.0-3
ruby-rspec-core 3.8.0-3
ruby-rspec-expectations 3.8.1-3
ruby-rspec-mocks 3.8.0-3
ruby-rspec-support 3.8.0-3
ruby-term-ansicolor 1.7.1-1
ruby-tins 1.16.3-3
rubygems 3.1.3-1
run-parts 4.8.6.1-2
runc 1.0.0rc91-1
runescape-launcher 2.2.7-4
rust 1:1.44.1-1
rxvt-unicode-terminfo 9.22-10
rxvt-unicode-truecolor 9.22-7
s-nail 14.9.19-1
samba 4.12.3-1
sbc 1.4-2
sbcl 2.0.5-1
scala 2.13.3-1
scala-sources 2.13.3-1
screen 4.8.0-1
sdl 1.2.15-14
sdl2 2.0.12-2
sdl2_image 2.0.5-2
sdl2_mixer 2.0.4-4
sdl2_ttf 2.0.15-2
sdl_image 1.2.12-6
sdl_mixer 1.2.12-8
sdl_net 1.2.8-5
sdl_sound 1.0.3-8
sdl_ttf 2.0.11-6
seabios 1.13.0-2
seahorse 1:3.36.2-1
sed 4.8-1
semver 7.3.2-1
serd 0.30.4-1
serf 1.3.9-5
setconf 0.7.7-2
shaderc 2020.0-1
shadow 4.8.1-1
shards 0.11.1-1
shared-mime-info 2.0+1+g6bf9e4f-2
shfmt 3.1.2-1
shntool 3.0.10-6
sink 0.8.0-3
sl 5.02-6
slang 2.3.2-2
sloccount 2.26-10
smalltalk 3.2.91-8
smartmontools 7.1-1
smbclient 4.12.3-1
smlnj 110.97-1
smpeg 0.4.5-5
snappy 1.1.8-1
socat 1.7.3.4-1
solid 5.71.0-1
sonnet 5.71.0-1
sord 0.16.4-1
sound-theme-freedesktop 0.8-4
soundtouch 2.1.2-2
source-highlight 3.1.9-2
spandsp 0.0.6-3
spectre-meltdown-checker 0.43-1
speedtest-cli 2.1.2-2
speex 1.2.0-3
speexdsp 1.2.0-2
spice 0.14.3-2
spice-gtk 0.38-1
spice-vdagent 0.20.0+6+g8adf50d-1
spigot 1.16.1+b118-1
spirv-tools 2020.2-1
splint 3.1.2.git20180129-2
spotify 1:1.1.10.546-4
spotifyd-full 0.2.24-1
sqlite 3.32.3-1
sqlite-replication 3.32.1.4-1
sqlitebrowser 3.11.2-2
squashfs-tools 4.4-2
squeak-image 5.1-1
squeak-vm 4.10.2.2614-5
sratom 0.6.4-1
srt 1.4.1-2
sshcode 0.10.0-0
sshfs 3.7.0-1
sslh 1.20-2
sslstrip 0.9-8
startup-notification 0.12-7
steam 1.0.0.63-1
steam-native-runtime 1.0.0.62-1
stockfish 1:11-3
strace 5.7-1
stress 1.0.4-5
sublime-text-dev 3.3211-1
subversion 1.14.0-2
sudo 1.9.1-1
suil 0.10.6-2
suitesparse 5.8.0-2
sundials 5.3.0-1
swftools 0.9.2-5
swi-prolog 8.2.0-1
swig 4.0.2-1
sxiv 26-1
syntax-highlighting 5.71.0-1
sysfsutils 2.1.0-11
system-config-printer 1.5.12+33+g23b454ef-1
systemd 245.6-8
systemd-libs 245.6-8
systemd-sysvcompat 245.6-8
systemd-ui 3-5
t1lib 5.1.2-8
taglib 1.11.1-4
talloc 2.3.1-2
tar 1.32-3
tbb 2020.2-1
tcl 8.6.10-2
tdb 1.4.3-2
teamviewer 15.7.6-1
telegram-desktop 2.1.13-1
terminus-font 4.48-3
terminus-font-ttf 4.47.0-1
terraform 0.12.28-1
tesseract 4.1.1-2
tesseract-data-eng 2:4.0.0-1
tesseract-data-por 2:4.0.0-1
testdisk 7.1-2
tevent 1:0.10.2-1
texinfo 6.7-3
the_platinum_searcher 2.2.0-1
the_silver_searcher 2.2.0-2
thin-provisioning-tools 0.8.5-3
threadweaver 5.71.0-1
thunar 1.8.15-1
thunar-archive-plugin 0.4.0-3
thunar-media-tags-plugin 0.3.0-2
thunar-volman 0.9.5-3
tig 2.5.1-1
tilix 1.9.3-9
time 1.9-3
tinycdb 0.78-4
tk 8.6.10-2
tlp 1.3.1-2
tlp-rdw 1.3.1-2
tmux 3.1_b-1
tor-browser 9.5.1-1
tp_smapi 0.43-218
tp_smapi-lts 0.43-76
tpacpi-bat 3.1-3
traceroute 2.1.0-5
transmission-cli 3.00-1
transmission-remote-cli-git 1.7.1.3.g1e412a2-1
transmission-sequential-gtk 3.00-2
tre 0.8.0-6
tree 1.8.0-2
tslib 1.22-1
ttf-dejavu 2.37+18+g9b5d1b2f-2
ttf-droid 20121017-8
ttf-droid-monovar 1.0-6
ttf-fixedsys-excelsior-linux 3.02.9-2
ttf-font-icons 1.1-3
ttf-iosevka 3.3.0-1
ttf-joypixels 6.0.0-1
ttf-liberation 2.1.1-1
ttf-linux-libertine 5.3.0-5
ttf-ms-fonts 2.0-12
ttf-opensans 1.101-2
ttf-unifont 13.0.03-1
tumbler 0.2.8-2
tup 0.7.9-1
twolame 0.4.0-2
typora 0.9.89-1
tzdata 2020a-1
uchardet 0.0.7-1
ucl 1.03-9
udevil 0.4.4-4
udisks2 2.9.0-1
ufetch-git 1:r153.9831ec2-1
unbound 1.10.1-2
unibilium 2.1.0-2
unicorn 1.0.1-8
units 2.19-2
universal-ctags-git 0.r7419.9c285d38-1
unixodbc 2.3.7-3
unrar 1:5.9.4-1
unzip 6.0-14
upower 0.99.11-3
upx 3.96-2
urxvt-font-size-git 32-1
urxvt-perls 2.3-1
usb_modeswitch 2.6.0-2
usbmuxd 1.1.1-1
usbredir 0.8.0-2
usbutils 012-2
util-linux 2.35.2-1
uwsgi 2.0.19.1-2
uwsgi-plugin-cgi 2.0.19.1-2
uwsgi-plugin-pypy 2.0.19.1-2
uwsgi-plugin-python 2.0.19.1-2
uwsgi-plugin-python2 2.0.19.1-2
uwsgitop 0.11-3
v4l-utils 1.20.0-1
vagrant 2.2.9-2
vagrant-libvirt 0.0.45-1
vamp-plugin-sdk 2.10.0-1
vde2 2.3.2-14
vi 1:070224-4
vid.stab 1.1-3
viewnior 1.7-3
vim-runtime 8.2.0814-3
vimpager 2.06-5
virglrenderer 0.8.2-1
virt-install 2.2.1-2
virt-manager 2.2.1-2
virt-viewer 8.0-2
vkd3d 1.1-1
vlc 3.0.11-1
vmaf 1.5.2-1
volume_key 0.3.12-3
vte-common 0.60.3-1
vte3 0.60.3-1
vulkan-icd-loader 1.2.145-1
vulkan-intel 20.1.3-1
w3m 0.5.3.git20200507-1
wavpack 5.3.0-1
wayland 1.18.0-2
wayland-protocols 1.20-1
webkit2gtk 2.28.3-1
webrtc-audio-processing 0.3.1-2
websocat-bin 1.5.0-1
weechat 2.8-3
wget 1.20.3-3
which 2.21-5
whois 5.5.6-1
wildmidi 0.4.3-2
wireguard-tools 1.0.20200513-1
wireless-regdb 2020.04.29-1
wireless_tools 30.pre9-3
wireshark-cli 3.2.4-1
wireshark-qt 3.2.4-1
woff2 1.0.2-3
wpa_supplicant 2:2.9-7
wpebackend-fdo 1.6.1-1
wscat 4.0.0-1
wtf 20200613-1
wxgtk-common 3.0.5.1-1
wxgtk2 3.0.5.1-1
wxgtk3 3.0.5.1-1
wxmaxima 20.06.6-1
x264 3:0.159.r2999.296494a-1
x265 3.4-1
x2goclient 4.1.2.2-2
x2goserver 4.1.0.3-8
x86_energy_perf_policy 5.7-1
xapian-core 1:1.4.16-1
xaw3d 1.6.3-2
xbitmaps 1.1.2-2
xboard 4.9.1-3
xcb-proto 1.14-1
xcb-util 0.4.0-3
xcb-util-cursor 0.1.3-3
xcb-util-image 0.4.0-3
xcb-util-keysyms 0.4.0-3
xcb-util-renderutil 0.3.9-3
xcb-util-wm 0.4.1-3
xcb-util-xrm 1.3-2
xclip 0.13-3
xdg-dbus-proxy 0.1.2-2
xdg-user-dirs 0.17-3
xdg-user-dirs-gtk 0.10+9+g5b7efc6-3
xdg-utils 1.1.3+19+g9816ebb-1
xdotool 3.20160805.1-3
xf86-input-joystick 1.6.3-2
xf86-input-libinput 0.30.0-1
xf86-video-intel 1:2.99.917+908+g7181c5a4-1
xfce4-clipman-plugin 1.6.1-1
xfce4-notifyd 0.6.1-1
xfce4-panel 4.14.4-1
xfce4-terminal 0.8.9.2-1
xfconf 4.14.3-1
xfsprogs 5.6.0-2
xinit-xsession 1-2
xkeyboard-config 2.30-2
xmlsec 1.2.30-2
xorg-bdftopcf 1.1-2
xorg-font-util 1.3.2-2
xorg-font-utils 7.6-6
xorg-fonts-alias-misc 1.0.3-5
xorg-fonts-encodings 1.0.5-2
xorg-fonts-misc 1.0.3-9
xorg-iceauth 1.0.8-2
xorg-luit 1.1.1-4
xorg-mkfontscale 1.2.1-2
xorg-server 1.20.8-2
xorg-server-common 1.20.8-2
xorg-server-xvfb 1.20.8-2
xorg-sessreg 1.1.2-2
xorg-setxkbmap 1.3.2-2
xorg-smproxy 1.0.6-3
xorg-twm 1.0.11-1
xorg-x11perf 1.6.1-2
xorg-xauth 1.1-2
xorg-xbacklight 1.2.3-2
xorg-xclock 1.0.9-2
xorg-xcmsdb 1.0.5-3
xorg-xcursorgen 1.0.7-2
xorg-xdpyinfo 1.3.2-4
xorg-xdriinfo 1.0.6-2
xorg-xev 1.2.3-2
xorg-xeyes 1.1.2-2
xorg-xfontsel 1.0.6-2
xorg-xgamma 1.0.6-3
xorg-xhost 1.0.8-2
xorg-xinit 1.4.1-2
xorg-xinput 1.6.3-2
xorg-xkbcomp 1.4.3-1
xorg-xkbevd 1.1.4-3
xorg-xkbutils 1.0.4-4
xorg-xkill 1.0.5-2
xorg-xlsatoms 1.1.3-2
xorg-xlsclients 1.1.4-2
xorg-xlsfonts 1.0.6-2
xorg-xmodmap 1.0.10-2
xorg-xpr 1.0.5-2
xorg-xprop 1.2.4-2
xorg-xrandr 1.5.1-2
xorg-xrdb 1.2.0-2
xorg-xrefresh 1.0.6-2
xorg-xset 1.2.4-2
xorg-xsetroot 1.1.2-2
xorg-xvinfo 1.1.4-2
xorg-xwd 1.0.7-2
xorg-xwininfo 1.1.5-2
xorg-xwud 1.0.5-2
xorgproto 2020.1-1
xsel 1.2.0.20190821-1
xterm 357-1
xvidcore 1.3.7-2
xxhash 0.7.4-1
xz 5.2.5-1
yaegi 0.8.10-1
yaft 0.2.9-4
yajl 2.1.0-3
yaml-cpp 0.6.3-2
yarn 1.22.4-1
yay 10.0.2-1
ympd 1.3.0-4
youtube-dl 2020.06.16.1-2
yubico-c 1.13-6
yubico-c-client 2.15-5
yubikey-personalization 1.20.0-3
zathura 0.4.5-1
zathura-cb 0.1.8-2
zathura-djvu 0.2.9-1
zathura-pdf-mupdf 0.3.5-3
zathura-ps 0.2.6-2
zbar 0.23.1-2
zenity 3.32.0+17+gfb0938f-2
zeromq 4.3.2-2
zfs-linux 0.8.4_5.7.6.arch1.1-1
zfs-linux-lts 0.8.4_5.4.49.1-1
zfs-utils 0.8.4-1
zig 0.6.0-1
zip 3.0-9
zita-alsa-pcmi 0.3.2-3
zita-resampler 1.6.2-3
zlib 1:1.2.11-4
znc 1.7.5-6
zpaq 7.15-1
zsh 5.8-1
zsh-completions 0.32.0-1
zsh-syntax-highlighting 0.7.1-1
zstd 1.4.5-1
zvbi 0.2.35-4
zziplib 0.13.71-1
